id|titulo|precioOld|precioNew|imagen|link
701|Smartphone Doogee Valencia 2 Y100 Desbloqueado Azul|899.99|469.99|//media.linio.com.pe/p/doogee-5079-5368241-1-product.jpg|/p/smartphone-doogee-valencia-2-y100-desbloqueado-azul-qeqi9s
702|Smartphone Samsung Galaxy S4 I9500 16GB 13MP-Negro|1500.00|1149.00|//media.linio.com.pe/p/samsung-2407-1992441-1-product.jpg|/p/smartphone-samsung-galaxy-s4-i9500-16gb-13mp-negro-wxazsi
703|Smartphone Motorola Moto G 2014 2da Generación XT1068 Dual Sim 8GB Desbloqueado - Blanco |999.00|699.00|//media.linio.com.pe/p/motorola-4647-0974041-1-product.jpg|/p/smartphone-motorola-moto-g-2014-2da-generacio-n-xt1068-dual-sim-8gb-desbloqueado-blanco--ykv5me
704|BLU - Dash 4.0 C +  Memoria de 4GB + Powerbank + Auricular Bluetooth - Amarillo||329.00|//media.linio.com.pe/p/blu-5062-0697231-1-product.jpg|/p/blu-dash-40-c-memoria-de-4gb-powerbank-auricular-bluetooth-amarillo-ymmyob
705|Smartphone Apple iPhone 5C 16GB 8MP Desbloqueado - Amarillo|1999.00|1399.00|//media.linio.com.pe/p/apple-8930-9513431-1-product.jpg|/p/smartphone-apple-iphone-5c-16gb-8mp-desbloqueado-amarillo-jrdxjv
706|Smartphone Samsung Galaxy Fame Lite DS Dual SIM 3.5" 4GB 3 MP - Blanco|499.00|299.00|//media.linio.com.pe/p/samsung-1686-401119-1-product.jpg|/p/smartphone-samsung-galaxy-fame-lite-ds-dual-sim-35-4gb-3-mp-blanco-s44nw5
707|Smartphone LG G3 Beat LG D722p 4G LTE 5.0'' 13MP 8GB Desbloqueado - Blanco|1049.00|799.00|//media.linio.com.pe/p/lg-1085-0317711-1-product.jpg|/p/smartphone-lg-g3-beat-lg-d722p-4g-lte-50-13mp-8gb-desbloqueado-blanco-yoe6z1
708|Smartphone LG L Bello (LGD331) 5.0'' 8MP 8GB Desbloqueado - Negro|900.00|699.00|//media.linio.com.pe/p/lg-2829-1127711-1-product.jpg|/p/smartphone-lg-l-bello-lgd331-50-8mp-8gb-desbloqueado-negro-x21poj
709|Intense Devices - SmartWatch SwS401 Bluetooth - Negro||250.00|//media.linio.com.pe/p/intense-devices-3910-7660031-1-product.jpg|/p/intense-devices-smartwatch-sws401-bluetooth-negro-n1w42p
710|Smartphone Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Blanco|1600.00|849.00|//media.linio.com.pe/p/samsung-6667-6471641-1-product.jpg|/p/smartphone-samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-blanco-oql0pa
711|Smartphone Samsung Galaxy J5 Duos J500M 8GB 13MP 5'' 3G Desbloqueado - Blanco|1789.99|894.99|//media.linio.com.pe/p/samsung-6647-2146141-1-product.jpg|/p/smartphone-samsung-galaxy-j5-duos-j500m-8gb-13mp-5-3g-desbloqueado-blanco-vejo8k
712|Smartphone Huawei P8 Lite 16GB RAM 2Gb 13 MP 4G Lte Desbloqueado|1299.00|999.00|//media.linio.com.pe/p/huawei-7428-8659641-1-product.jpg|/p/smartphone-huawei-p8-lite-16gb-ram-2gb-13-mp-4g-lte-desbloqueado-lebaci
713|Iphone 5c 8gb 8mpx Libre Lte 4g Ram 1gb Nuevo Caja Color Celeste - Desbloqueado.|1499.00|1039.90|//media.linio.com.pe/p/apple-4009-3933541-1-product.jpg|/p/iphone-5c-8gb-8mpx-libre-lte-4g-ram-1gb-nuevo-caja-color-celeste-desbloqueado-tm82d2
714|Smartphone Huawei G Play G735 8GB 13MP LTE 4G Desbloqueado - Negro|1800.00|929.00|//media.linio.com.pe/p/huawei-1591-0991841-1-product.jpg|/p/smartphone-huawei-g-play-g735-8gb-13mp-lte-4g-desbloqueado-negro-ykti6y
715|Smartphone Samsung Galaxy Pocket 2 3,3'' SM G110M 2.0MP 4GB Desbloqueado - Blanco||349.00|//media.linio.com.pe/p/samsung-3207-7096711-1-product.jpg|/p/smartphone-samsung-galaxy-pocket-2-3-3-sm-g110m-20mp-4gb-desbloqueado-blanco-n5f31h
716|Smartphone Neuimage NIM-500QW Quad Core 8GB 1GB Dual SIM - Blanco|549.00|329.00|//media.linio.com.pe/p/neuimage-0294-5223031-1-product.jpg|/p/smartphone-neuimage-nim-500qw-quad-core-8gb-1gb-dual-sim-blanco-qfch75
717|Smartphone Samsung Galaxy Core II Duos GT-SM G355M 4GB 5MP 4.5'' Desbloqueado - Negro|629.00|499.00|//media.linio.com.pe/p/samsung-4336-2047331-1-product.jpg|/p/smartphone-samsung-galaxy-core-ii-duos-gt-sm-g355m-4gb-5mp-45-desbloqueado-negro-vf4nn1
718|Smartphone Samsung Galaxy J5 8GB 4G LTE 13 MP Desbloqueado|1099.00|949.00|//media.linio.com.pe/p/samsung-7427-2759641-1-product.jpg|/p/smartphone-samsung-galaxy-j5-8gb-4g-lte-13-mp-desbloqueado-vaxxpe
719|Samsung Galaxy J100mu - 4g - 5mp - 4gb - 1.2ghz - Desbloqueado - Blanco|750.00|459.00|//media.linio.com.pe/p/samsung-6291-4129541-1-product.jpg|/p/samsung-galaxy-j100mu-4g-5mp-4gb-12ghz-desbloqueado-blanco-s3g234
720|LG G3 D851- 32GB 4G LTE- 3GB RAM  Negro|1549.99|1449.00|//media.linio.com.pe/p/lg-4539-0247631-1-product.jpg|/p/lg-g3-d851-32gb-4g-lte-3gb-ram-negro-yozu9p
721|Smartphone Samsung Galaxy E5 SM-E500H 3G 8MP 16GB Desbloqueado - Negro|1099.00|899.00|//media.linio.com.pe/p/samsung-8977-4750121-1-product.jpg|/p/smartphone-samsung-galaxy-e5-sm-e500h-3g-8mp-16gb-desbloqueado-negro-rzwi8s
722|Smartphone Huawei Ascend G6 4GB 8MP 3G - Blanco|800.00|499.00|//media.linio.com.pe/p/huawei-7368-7904921-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-3g-blanco-n01sry
723|Motorola - Moto X Play 16GB 21MP 5.5'' Desbloqueado - Negro|2500.00|1569.00|//media.linio.com.pe/p/motorola-0978-2243151-1-product.jpg|/p/motorola-moto-x-play-16gb-21mp-55-desbloqueado-negro-vdyay3
724|Blackview Zeta V16 5.0" HD 3G Smartphone libre Android 4.4 Octa core 8GB Verde EU|411.00|247.00|//media.linio.com.pe/p/blackview-9721-5366841-1-product.jpg|/p/blackview-zeta-v16-50-hd-3g-smartphone-libre-android-44-octa-core-8gb-verde-eu-qep9io
725|Lg G4 H815P 4gLte 3gb ram,32gb,16mpx,Metallic Gray- desbloqueado|3299.00|1949.99|//media.linio.com.pe/p/lg-4809-7806141-1-product.jpg|/p/lg-g4-h815p-4glte-3gb-ram-32gb-16mpx-metallic-gray-desbloqueado-n0owkc
726|Smartphone Samsung Galaxy J7 J700M 16GB 13MP 5.5'' Color Negro - Debloqueado.|1769.00|1074.90|//media.linio.com.pe/p/samsung-0814-6272641-1-product.jpg|/p/smartphone-samsung-galaxy-j7-j700m-16gb-13mp-55-color-negro-debloqueado-orrv52
727|Celular Huawei Ascend Y520 de 4gb Dual-Negro|1399.00|380.00|//media.linio.com.pe/p/huawei-1790-0483921-1-product.jpg|/p/celular-huawei-ascend-y520-de-4gb-dual-negro-ynseyu
728|Smartphone Samsung Galaxy J1 DUOS 3YY(SM-J100H) 3G, 4.3'', 5MP, DESBLOQUEADO - NEGRO|900.00|549.00|//media.linio.com.pe/p/samsung-5639-3407021-1-product.jpg|/p/smartphone-samsung-galaxy-j1-duos-3yy-sm-j100h-3g-43-5mp-desbloqueado-negro-tp87wm
729|Smartphone Huawei Ascend Mate 7 MT-L09 16GB 2GB Desbloqueado - Blanco|2199.00|1599.00|//media.linio.com.pe/p/huawei-0228-8560711-1-product.jpg|/p/smartphone-huawei-ascend-mate-7-mt-l09-16gb-2gb-desbloqueado-blanco-lewp6b
730|Smartphone Samsung S5 Mini Duos 16GB memoria interna, 1.5GB RAM - Turquesa|1999.00|1299.00|//media.linio.com.pe/p/samsung-3577-2963831-1-product.jpg|/p/smartphone-samsung-s5-mini-duos-16gb-memoria-interna-15gb-ram-turquesa-v9qrop
731|LG L70 D325G8 4.5'' Qualcomm Dual Core 1.2 GHz Android KitKat 4GB 5MP Dual SIM - Blanco||600.00|//media.linio.com.pe/p/lg-2944-6530711-1-product.jpg|/p/lg-l70-d325g8-45-qualcomm-dual-core-12-ghz-android-kitkat-4gb-5mp-dual-sim-blanco-opze6p
732|Smartphone Motorola Moto G 2da Generación 16GB 8MP - Negro|999.00|849.00|//media.linio.com.pe/p/motorola-6470-918219-1-product.jpg|/p/smartphone-motorola-moto-g-2da-generacio-n-16gb-8mp-negro-jtugzr
733|Smartphone Samsung Galaxy S4 Mini i9192 Android Jelly Bean 8GB Dual SIM 8MP - Negro|960.00|919.00|//media.linio.com.pe/p/samsung-3308-4630711-1-product.jpg|/p/smartphone-samsung-galaxy-s4-mini-i9192-android-jelly-bean-8gb-dual-sim-8mp-negro-s0gnkh
734|Samsung Galaxy Note 4 4G LTE 32GB 16MP- Equipo de entel -  Desbloqueado  de fabrica - Negro|2900.00|1899.00|//media.linio.com.pe/p/samsung-4132-9159541-1-product.jpg|/p/samsung-galaxy-note-4-4g-lte-32gb-16mp-equipo-de-entel-desbloqueado-de-fabrica-negro-jtrble
735|Apple iPhone 4 8GB-Negro|1300.00|698.00|//media.linio.com.pe/p/apple-7669-7172151-1-product.jpg|/p/apple-iphone-4-8gb-negro-n4v0tx
736|LG L20 3" 2MP 4GB Radio FM Desbloqueado - Blanco|399.00|225.00|//media.linio.com.pe/p/lg-4795-1520241-1-product.jpg|/p/lg-l20-3-2mp-4gb-radio-fm-desbloqueado-blanco-wzp78o
737|Smartphone Samsung Galaxy A5 Quad - Core 1.2GHz 13MP 16GB 4G LTE EQUIPO DE CLARO - NEGRO|1500.00|1059.00|//media.linio.com.pe/p/samsung-6087-9706641-1-product.jpg|/p/smartphone-samsung-galaxy-a5-quad-core-12ghz-13mp-16gb-4g-lte-equipo-de-claro-negro-jq6klo
738|SAMSUNG GALAXY S4 I9500 16GB LIBRE DE FABRICA-BLANCO|1900.00|1149.00|//media.linio.com.pe/p/samsung-5729-6122441-1-product.jpg|/p/samsung-galaxy-s4-i9500-16gb-libre-de-fabrica-blanco-osdq7s
739|LG - G3 Stylus D690 8GB 13MP 4.5" Dual SIM Desbloqueado - Negro|1199.00|759.00|//media.linio.com.pe/p/lg-2033-5567831-1-product.jpg|/p/lg-g3-stylus-d690-8gb-13mp-45-dual-sim-desbloqueado-negro-qdidjd
740|Apple Iphone 6s 128gb 4g 12mpx Gris Espacial|4499.00|3989.90|//media.linio.com.pe/p/apple-6313-2301351-1-product.jpg|/p/apple-iphone-6s-128gb-4g-12mpx-gris-espacial-vdchhf
741|Samsung Galaxy Note 2 II SGH-i317 16GB-Negro|1318.80|1115.00|//media.linio.com.pe/p/samsung-9188-2754351-1-product.jpg|/p/samsung-galaxy-note-2-ii-sgh-i317-16gb-negro-vayopl
742|Samsung Galaxy Note 2 II SGH-i317 16GB-Blanco|1318.80|1115.00|//media.linio.com.pe/p/samsung-9188-1754351-1-product.jpg|/p/samsung-galaxy-note-2-ii-sgh-i317-16gb-blanco-wyi17d
743|Samsung Galaxy S6 Edge Plus 32GB 16MP 4G LTE Desbloqueado - Dorado|3999.00|2649.00|//media.linio.com.pe/p/samsung-2048-3463151-1-product.jpg|/p/samsung-galaxy-s6-edge-plus-32gb-16mp-4g-lte-desbloqueado-dorado-tp8387
744|Samsung Galaxy A3 - 8mp - 16gb - Desbloqueado - Negro|1000.00|799.00|//media.linio.com.pe/p/samsung-9889-3363151-1-product.jpg|/p/samsung-galaxy-a3-8mp-16gb-desbloqueado-negro-tptitz
745|Smartphone Samsung Galaxy J1 SM-J100M Duos 4GB 5MP  Desbloqueado - Negro|699.00|479.00|//media.linio.com.pe/p/samsung-5432-5758241-1-product.jpg|/p/smartphone-samsung-galaxy-j1-sm-j100m-duos-4gb-5mp-desbloqueado-negro-qccruy
746|Smartphone Daewoo SMD-4016A 4GB 2MP Dual Sim - Negro|459.00|299.00|//media.linio.com.pe/p/daewoo-4807-991629-1-product.jpg|/p/smartphone-daewoo-smd-4016a-4gb-2mp-dual-sim-negro-jp2pel
747|Smartphone Samsung Galaxy Alpha G850 32GB 12MP Desbloqueado - Plateado|1999.00|1269.00|//media.linio.com.pe/p/samsung-9325-386119-1-product.jpg|/p/smartphone-samsung-galaxy-alpha-g850-32gb-12mp-desbloqueado-plateado-tmwjib
748|Huawei - Flip Cover Ascend P7 Original - Negro|139.00|79.00|//media.linio.com.pe/p/huawei-2753-8960711-1-product.jpg|/p/huawei-flip-cover-ascend-p7-original-negro-lciyr7
749|Samsung Galaxy J7 Dual Sim,13MP,16 GB, 1.5 GB ram,4G LTE, Hexa-Core - Negro|1199.00|1049.00|//media.linio.com.pe/p/samsung-1320-8451151-1-product.jpg|/p/samsung-galaxy-j7-dual-sim-13mp-16-gb-15-gb-ram-4g-lte-hexa-core-negro-lfjeb5
750|SAMSUNG GALAXY NOTE 5 32GB|3499.99|2599.99|//media.linio.com.pe/p/samsung-4434-1381341-1-product.jpg|/p/samsung-galaxy-note-5-32gb-x0vtx0
751|Huawei Ascend P8 -  4G EQUIPO DE CLARO Desbloqueado - GRIS.|2000.00|1379.00|//media.linio.com.pe/p/huawei-9531-0516921-1-product.jpg|/p/huawei-ascend-p8-4g-equipo-de-claro-desbloqueado-gris-yn6x3o
752|Smartphone Samsung Galaxy S6 Edge SM-G925 32GB 16MP 4G LTE Desbloqueado - Negro||3999.00|//media.linio.com.pe/p/samsung-0755-7217811-1-product.jpg|/p/smartphone-samsung-galaxy-s6-edge-sm-g925-32gb-16mp-4g-lte-desbloqueado-negro-n47zel
753|Smartphone Samsung Galaxy J1 SM-J100M Duos 4GB 5MP 4G LTE Desbloqueado - Negro||659.00|//media.linio.com.pe/p/samsung-1985-0536921-1-product.jpg|/p/smartphone-samsung-galaxy-j1-sm-j100m-duos-4gb-5mp-4g-lte-desbloqueado-negro-yn6x34
754|LG G3 Beat D724 5'' 8MP 8GB Dual Sim Desbloqueado - Blanco||1099.00|//media.linio.com.pe/p/lg-0825-8546331-1-product.jpg|/p/lg-g3-beat-d724-5-8mp-8gb-dual-sim-desbloqueado-blanco-lexff9
755|Smartphone LG L90 D410 8GB 8MP Dual Sim Desbloqueado - Blanco||999.00|//media.linio.com.pe/p/lg-8049-577381-1-product.jpg|/p/smartphone-lg-l90-d410-8gb-8mp-dual-sim-desbloqueado-blanco-qcdqkh
756|Sony Xperia T LT30at 16GB 13MP 4G LTE Desbloqueado - Negro||980.00|//media.linio.com.pe/p/sony-5467-6979731-1-product.jpg|/p/sony-xperia-t-lt30at-16gb-13mp-4g-lte-desbloqueado-negro-onlgsf
757|Smartphone Samsung Galaxy J1 SM-J100M Duos 4GB 5MP 4G LTE Desbloqueado - Blanco||659.00|//media.linio.com.pe/p/samsung-1929-3886921-1-product.jpg|/p/smartphone-samsung-galaxy-j1-sm-j100m-duos-4gb-5mp-4g-lte-desbloqueado-blanco-tmskr2
758|Samsung Galaxy S5 G900M 16GB 16MP 4G LTE Desbloqueado - Negro||1999.00|//media.linio.com.pe/p/samsung-9443-0726331-1-product.jpg|/p/samsung-galaxy-s5-g900m-16gb-16mp-4g-lte-desbloqueado-negro-ym1c6h
759|Huawei - Huawei P8 lite Libre 13mp  4GLte Desbloqueado - Negro||1800.00|//media.linio.com.pe/p/huawei-9408-7933431-1-product.jpg|/p/huawei-huawei-p8-lite-libre-13mp-4glte-desbloqueado-negro-n02w3r
760|Smartphone Oneplus One 16GB 3GB 13MP 5'' Wifi Bluetooth 4G LTE Desbloqueado - Blanco||1999.00|//media.linio.com.pe/p/one-plus-8219-7035811-1-product.jpg|/p/smartphone-oneplus-one-16gb-3gb-13mp-5-wifi-bluetooth-4g-lte-desbloqueado-blanco-n5ew55
761|Smartphone Samsung Galaxy S4 Mini Duos I9192 8GB 8MP 4.3'' Desbloqueado - Azul||1699.00|//media.linio.com.pe/p/samsung-3301-9280421-1-product.jpg|/p/smartphone-samsung-galaxy-s4-mini-duos-i9192-8gb-8mp-43-desbloqueado-azul-jt6amm
762|Huawei Ascend P8 Lite 4g 16GB - Desbloqueado - Negro||1800.00|//media.linio.com.pe/p/huawei-3188-4724921-1-product.jpg|/p/huawei-ascend-p8-lite-4g-16gb-desbloqueado-negro-rzupga
763|Smartphone LG L90 D410 8GB 8MP Dual Sim Desbloqueado - Negro||999.00|//media.linio.com.pe/p/lg-7591-477381-1-product.jpg|/p/smartphone-lg-l90-d410-8gb-8mp-dual-sim-desbloqueado-negro-rzx329
764|Smartphone Sony Xperia Z3 D6633 Dual SIM 16GB 20.7MP Desbloqueado - Blanco + Laminas Protectoras - Gratis||1989.00|//media.linio.com.pe/p/sony-6686-9427811-1-product.jpg|/p/smartphone-sony-xperia-z3-d6633-dual-sim-16gb-207mp-desbloqueado-blanco-laminas-protectoras-gratis-jryf77
765|Smartphone Alcatel Fierce OT7024W QuadCORE 4GB 5MP 4.5'' Desbloqueado - Gris||599.00|//media.linio.com.pe/p/alcatel-4667-9875431-1-product.jpg|/p/smartphone-alcatel-fierce-ot7024w-quadcore-4gb-5mp-45-desbloqueado-gris-jpll5b
766|Smartphone Blackberry Q10 RFN81UW 16GB 8MP 3.1'' Desbloqueado - Blanco||1399.00|//media.linio.com.pe/p/blackberry-3913-7562121-1-product.jpg|/p/smartphone-blackberry-q10-rfn81uw-16gb-8mp-31-desbloqueado-blanco-n2haf6
767|Huawei Y360 - Y3 Procesador QUADcore 5MP + 2MPfrontal 4GB - Blanco||399.00|//media.linio.com.pe/p/huawei-9429-1203741-1-product.jpg|/p/huawei-y360-y3-procesador-quadcore-5mp-2mpfrontal-4gb-blanco-x1gd6c
768|Huawei - Huawei P8 lite 13mp 4GLte Desbloqueado - Negro||1800.00|//media.linio.com.pe/p/huawei-1621-8239541-1-product.jpg|/p/huawei-huawei-p8-lite-13mp-4glte-desbloqueado-negro-lgp8hy
769|Hyundai 6482G- DualSIM IPS 6" Quad Core 1.3GHz 1GB RAM 8GB 5MP+2MP USB OTG - Blanco||699.00|//media.linio.com.pe/p/hyundai-7966-3444241-1-product.jpg|/p/hyundai-6482g-dualsim-ips-6-quad-core-13ghz-1gb-ram-8gb-5mp-2mp-usb-otg-blanco-tp7ur8
770|Smartphone Blackberry  Z3  8GB Desbloqueado-Negro||659.00|//media.linio.com.pe/p/blackberry-7617-2066141-1-product.jpg|/p/smartphone-blackberry-z3-8gb-desbloqueado-negro-vf53ts
771|Samsung Galaxy A3 - 8mp - 16gb - Desbloqueado - Dorado||1000.00|//media.linio.com.pe/p/samsung-9888-4363151-1-product.jpg|/p/samsung-galaxy-a3-8mp-16gb-desbloqueado-dorado-s2a6c7
772|Motorola Moto G 3ra Generación XT1540 16GB  2GB RAM 13MP 5'' 4G LTE Libre de Fábrica- Negro||1599.00|//media.linio.com.pe/p/motorola-0091-6803541-1-product.jpg|/p/motorola-moto-g-3ra-generacio-n-xt1540-16gb-2gb-ram-13mp-5-4g-lte-libre-de-fa-brica-negro-oo7gic
773|Smartphone LG G4 H815 32G 4G LTE Desbloqueado -  CUERO ROJO||2400.00|//media.linio.com.pe/p/lg-1589-8991841-1-product.jpg|/p/smartphone-lg-g4-h815-32g-4g-lte-desbloqueado-cuero-rojo-lciq8q
774|Smartphone Samsung Galaxy Alpha G850 32GB 12MP Desbloqueado - Blanco||2199.00|//media.linio.com.pe/p/samsung-3967-486119-1-product.jpg|/p/smartphone-samsung-galaxy-alpha-g850-32gb-12mp-desbloqueado-blanco-rzd70j
775|Huawei Y360 - Y3 Procesador QUADcore 5MP + 2MPfrontal 4GB - Negro||399.00|//media.linio.com.pe/p/huawei-4108-3692151-1-product.jpg|/p/huawei-y360-y3-procesador-quadcore-5mp-2mpfrontal-4gb-negro-to18rl
776|Smartphone Celular Ipro Q10 Smart Phone + Qwerty 3.5 pulgadas, Dual SIMM, 512 ROM, 4 GB RAM, estuche,, de regalo chip SIMM Entel con saldo S/. 15.00||399.00|//media.linio.com.pe/p/ipro-2946-1352031-1-product.jpg|/p/smartphone-celular-ipro-q10-smart-phone-qwerty-35-pulgadas-dual-simm-512-rom-4-gb-ram-estuche-de-regalo-chip-simm-entel-con-saldo-s-1500-x0wgbf
777|Smartphone Samsung Galaxy SIII GT-i9300i 16GB 8MP 4.8'' Desbloqueado - Blanco||1499.00|//media.linio.com.pe/p/samsung-3933-8769921-1-product.jpg|/p/smartphone-samsung-galaxy-siii-gt-i9300i-16gb-8mp-48-desbloqueado-blanco-ldp7l6
778|Smartphone Samsung Galaxy S5 G900M 16GB 16MP 5.1'' 4G LTE Desbloqueado - Negro||2999.00|//media.linio.com.pe/p/samsung-3257-716619-1-product.jpg|/p/smartphone-samsung-galaxy-s5-g900m-16gb-16mp-51-4g-lte-desbloqueado-negro-n4x2wr
779|Smartphone LG G3 Stylus D690 8GB 13MP 5.5" Dual Sim Desbloqueado - Negro||1099.00|//media.linio.com.pe/p/lg-3646-0055711-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-55-dual-sim-desbloqueado-negro-yq6jat
780|Smartphone Huawei Ascend G6 4GB 8MP Desbloqueado - Negro||999.00|//media.linio.com.pe/p/huawei-7378-397381-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-desbloqueado-negro-tm9kch
781|Smartphone Sony Xperia C 4GB 8MP 5'' Dual Sim Desbloqueado - Negro||1099.00|//media.linio.com.pe/p/sony-8835-115851-1-product.jpg|/p/smartphone-sony-xperia-c-4gb-8mp-5-dual-sim-desbloqueado-negro-x249h9
782|Motorola - Moto X Play 16GB 21MP 5.5'' Desbloqueado - Negro||2500.00|//media.linio.com.pe/p/motorola-4132-3159541-1-product.jpg|/p/motorola-moto-x-play-16gb-21mp-55-desbloqueado-negro-tqzek2
783|Samsung Galaxy Note 4 32GB 4G LTE 16MP Desbloqueado - Negro||2599.00|//media.linio.com.pe/p/samsung-8448-7835251-1-product.jpg|/p/samsung-galaxy-note-4-32gb-4g-lte-16mp-desbloqueado-negro-n0oplh
784|Nokia Lumia 1020 RM877 4'' 32GB 41MP 4G LTE (LOGO DE CLARO) -  DESBLOQUEADO||1700.00|//media.linio.com.pe/p/nokia-5009-8706641-1-product.jpg|/p/nokia-lumia-1020-rm877-4-32gb-41mp-4g-lte-logo-de-claro-desbloqueado-ldpx3g
785|Lenovo - K3 k30w dual sim 8MP 16GB Quad Core - Amarillo||729.00|//media.linio.com.pe/p/lenovo-0311-6599241-1-product.jpg|/p/lenovo-k3-k30w-dual-sim-8mp-16gb-quad-core-amarillo-oq09ru
786|Smartphone Alcatel Pop C1 4GB 2MP Desbloqueado - Negro||299.00|//media.linio.com.pe/p/alcatel-5328-651719-1-product.jpg|/p/smartphone-alcatel-pop-c1-4gb-2mp-desbloqueado-negro-oq2o91
787|Smartphone LG G3 Stylus D690 8GB 13MP 5.5" Dual SIM Desbloqueado - Dorado||1099.00|//media.linio.com.pe/p/lg-7924-1307711-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-55-dual-sim-desbloqueado-dorado-x0uuhj
788|Samsung Gear Fit R350 Bluetooth - Negro||999.00|//media.linio.com.pe/p/samsung-3490-677921-1-product.jpg|/p/samsung-gear-fit-r350-bluetooth-negro-oovjqp
789|Smartphone Samsung Galaxy S5 G900M 16GB 16MP 5.1'' 4G LTE Desbloqueado - Blanco||1999.00|//media.linio.com.pe/p/samsung-9799-9769921-1-product.jpg|/p/smartphone-samsung-galaxy-s5-g900m-16gb-16mp-51-4g-lte-desbloqueado-blanco-jq5v3e
790|Smartphone Samsung Galaxy Ace 4 Duos GT-G316 4GB 5MP 4'' Desbloqueado - Blanco||479.00|//media.linio.com.pe/p/samsung-4288-9937331-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-duos-gt-g316-4gb-5mp-4-desbloqueado-blanco-jp0bqv
791|Motorola Moto G3 Tercera Generacion  QuadCORE 13MP + Frontal5MP 8GB 4GLte DualSIM - Negro||1299.00|//media.linio.com.pe/p/motorola-9429-8103741-1-product.jpg|/p/motorola-moto-g3-tercera-generacion-quadcore-13mp-frontal5mp-8gb-4glte-dualsim-negro-lhadbo
792|Smartphone LG L70 D325 4GB 5MP 4.5'' Dual SIM Desbloqueado - Blanco||999.00|//media.linio.com.pe/p/lg-3312-2129321-1-product.jpg|/p/smartphone-lg-l70-d325-4gb-5mp-45-dual-sim-desbloqueado-blanco-vej6ia
793|Smartphone Nokia Lumia 535 8GB 5MP 5'' Dual Sim Desbloqueado - Negro||629.00|//media.linio.com.pe/p/nokia-4373-4047331-1-product.jpg|/p/smartphone-nokia-lumia-535-8gb-5mp-5-dual-sim-desbloqueado-negro-s41ynh
794|Samsung Galaxy Fame Duos 6812 4GB 5MP Desbloqueado - Blanco||799.00|//media.linio.com.pe/p/samsung-2424-96294-1-product.jpg|/p/samsung-galaxy-fame-duos-6812-4gb-5mp-desbloqueado-blanco-jquih0
795|Daños estéticos / Sony Xperia C Dual 4GB 8MP Desbloqueado - Blanco / Cellphones.||358.64|//media.linio.com.pe/p/linio-5592-2194431-1-product.jpg|/p/dan-os-este-ticos-sony-xperia-c-dual-4gb-8mp-desbloqueado-blanco-cellphones-vej2lf
796|Smartphone Apple Iphone 6 Plus 5.5'' 128GB 4G - Gris||4300.00|//media.linio.com.pe/p/apple-0634-271809-1-product.jpg|/p/smartphone-apple-iphone-6-plus-55-128gb-4g-gris-vb1dyl
797|Yezz Andy 5ei 5" Touch Dual Sim 5MP Desbloqueado - Verde||389.00|//media.linio.com.pe/p/yezz-7527-9863121-1-product.jpg|/p/yezz-andy-5ei-5-touch-dual-sim-5mp-desbloqueado-verde-jpm9ui
798|Generic - Bluetooth s96 - Purpura||45.00|//media.linio.com.pe/p/generic-2070-0863831-1-product.jpg|/p/generic-bluetooth-s96-purpura-ylewa1
799|Smartphone Sky - Celular 4.0 4G 8MP Desbloqueado - Gris||399.00|//media.linio.com.pe/p/la-tuya-5131-8355831-1-product.jpg|/p/smartphone-sky-celular-40-4g-8mp-desbloqueado-gris-lg38tf
800|Sony Xperia Z3 Compact 16 GB-Naranja||1900.00|//media.linio.com.pe/p/sony-5710-2903241-1-product.jpg|/p/sony-xperia-z3-compact-16-gb-naranja-v9s210
801|Smartphone HTC One M8 5" 32GB 4G LTE Desbloqueado + Protector de Vidrio Templado - Gris||2499.00|//media.linio.com.pe/p/htc-1910-6719321-1-product.jpg|/p/smartphone-htc-one-m8-5-32gb-4g-lte-desbloqueado-protector-de-vidrio-templado-gris-oot6ws
802|Smartphone Samsung Galaxy Ace 4 Lite 4GB 3MP Desbloqueado - Blanco||779.00|//media.linio.com.pe/p/samsung-2049-043761-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-4gb-3mp-desbloqueado-blanco-ynv489
803|Smartphone Samsung Galaxy Ace 4 4GB 5MP Dual Core Desbloqueado - Blanco||700.00|//media.linio.com.pe/p/samsung-8447-9793711-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-4gb-5mp-dual-core-desbloqueado-blanco-jq6f4t
804|Smartphone Samsung Galaxy S5 Duos SM-G900FD 4G LTE 16GB 16MP Dual Sim - Negro||2499.00|//media.linio.com.pe/p/samsung-7065-129409-1-product.jpg|/p/smartphone-samsung-galaxy-s5-duos-sm-g900fd-4g-lte-16gb-16mp-dual-sim-negro-x1jzi5
